nextToLastStatusId,statusId,userId,status
8973,14465,3481,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8974,14466,3482,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8975,14467,3483,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8976,14468,3484,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8977,14469,3485,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8978,14470,3486,"Your choices today are: live your life now or live with regret later."
8979,14471,3487,"I really like this site. Nice features #saidnooneever"
8980,14472,3488,"Your choices today are: live your life now or live with regret later."
8981,14473,3489,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8982,14474,3490,"My weakness is that I care too much. Also, spalling"
8983,14475,3491,"Your choices today are: live your life now or live with regret later."
8984,14476,3492,"At any given time my wallet is worth more than its contents."
8985,14477,3493,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8986,14478,3494,"At any given time my wallet is worth more than its contents."
8987,14479,3495,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8988,14480,3496,"Your choices today are: live your life now or live with regret later."
8989,14481,3497,"We all have to make sacrifices. I think we should start with you."
8990,14482,3498,"My weakness is that I care too much. Also, spalling"
8991,14483,3499,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8992,14484,3500,"Your choices today are: live your life now or live with regret later."
8993,14485,3501,"At any given time my wallet is worth more than its contents."
8994,14486,3502,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8995,14487,3503,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8996,14488,3504,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8997,14489,3505,"I really like this site. Nice features #saidnooneever"
8998,14490,3506,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8999,14491,3507,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9000,14492,3508,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9001,14493,3509,"I really like this site. Nice features #saidnooneever"
9002,14494,3510,"At any given time my wallet is worth more than its contents."
9003,14495,3511,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9004,14496,3512,"If cats could talk, they would probably always be correcting your grammar."
9005,14497,3513,"If cats could talk, they would probably always be correcting your grammar."
9006,14498,3514,"My weakness is that I care too much. Also, spalling"
9007,14499,3515,"At any given time my wallet is worth more than its contents."
9008,14500,3516,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9009,14501,3517,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9010,14502,3518,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9011,14503,3519,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9012,14504,3520,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9013,14505,3521,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9014,14506,3522,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9015,14507,3523,"I really like this site. Nice features #saidnooneever"
9016,14508,3524,"My weakness is that I care too much. Also, spalling"
9017,14509,3525,"Your choices today are: live your life now or live with regret later."
9018,14510,3526,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9019,14511,3527,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9020,14512,3528,"Your choices today are: live your life now or live with regret later."
9021,14513,3529,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9022,14514,3530,"We all have to make sacrifices. I think we should start with you."
9023,14515,3531,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9024,14516,3532,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9025,14517,3533,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9026,14518,3534,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9027,14519,3535,"We all have to make sacrifices. I think we should start with you."
9028,14520,3536,"Your choices today are: live your life now or live with regret later."
9029,14521,3537,"At any given time my wallet is worth more than its contents."
9030,14522,3538,"Your choices today are: live your life now or live with regret later."
9031,14523,3539,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9032,14524,3540,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9033,14525,3541,"I really like this site. Nice features #saidnooneever"
9034,14526,3542,"My weakness is that I care too much. Also, spalling"
9035,14527,3543,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9036,14528,3544,"My weakness is that I care too much. Also, spalling"
9037,14529,3545,"At any given time my wallet is worth more than its contents."
9038,14530,3546,"Your choices today are: live your life now or live with regret later."
9039,14531,3547,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9040,14532,3548,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9041,14533,3549,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9042,14534,3550,"We all have to make sacrifices. I think we should start with you."
9043,14535,3551,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9044,14536,3552,"At any given time my wallet is worth more than its contents."
9045,14537,3553,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9046,14538,3554,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9047,14539,3555,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
