statusId,userId,status
2998,2998,"Your choices today are: live your life now or live with regret later."
2999,2999,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3000,3000,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3001,3001,"I really like this site. Nice features #saidnooneever"
3002,3002,"I really like this site. Nice features #saidnooneever"
3003,3003,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3004,3004,"I really like this site. Nice features #saidnooneever"
3005,3005,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3006,3006,"I really like this site. Nice features #saidnooneever"
3007,3007,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3008,3008,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3009,3009,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3010,3010,"My weakness is that I care too much. Also, spalling"
3011,3011,"My weakness is that I care too much. Also, spalling"
3012,3012,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3013,3013,"Your choices today are: live your life now or live with regret later."
3014,3014,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3015,3015,"I really like this site. Nice features #saidnooneever"
3016,3016,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3017,3017,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3018,3018,"At any given time my wallet is worth more than its contents."
3019,3019,"My weakness is that I care too much. Also, spalling"
3020,3020,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3021,3021,"If cats could talk, they would probably always be correcting your grammar."
3022,3022,"At any given time my wallet is worth more than its contents."
3023,3023,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3024,3024,"Your choices today are: live your life now or live with regret later."
3025,3025,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3026,3026,"If cats could talk, they would probably always be correcting your grammar."
3027,3027,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3028,3028,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3029,3029,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3030,3030,"Your choices today are: live your life now or live with regret later."
3031,3031,"At any given time my wallet is worth more than its contents."
3032,3032,"If cats could talk, they would probably always be correcting your grammar."
3033,3033,"I really like this site. Nice features #saidnooneever"
3034,3034,"We all have to make sacrifices. I think we should start with you."
3035,3035,"My weakness is that I care too much. Also, spalling"
3036,3036,"My weakness is that I care too much. Also, spalling"
3037,3037,"I really like this site. Nice features #saidnooneever"
3038,3038,"At any given time my wallet is worth more than its contents."
3039,3039,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3040,3040,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3041,3041,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3042,3042,"We all have to make sacrifices. I think we should start with you."
3043,3043,"If cats could talk, they would probably always be correcting your grammar."
3044,3044,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3045,3045,"My weakness is that I care too much. Also, spalling"
3046,3046,"My weakness is that I care too much. Also, spalling"
3047,3047,"My weakness is that I care too much. Also, spalling"
3048,3048,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3049,3049,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3050,3050,"At any given time my wallet is worth more than its contents."
3051,3051,"We all have to make sacrifices. I think we should start with you."
3052,3052,"I really like this site. Nice features #saidnooneever"
3053,3053,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3054,3054,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3055,3055,"I really like this site. Nice features #saidnooneever"
3056,3056,"At any given time my wallet is worth more than its contents."
3057,3057,"I really like this site. Nice features #saidnooneever"
3058,3058,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3059,3059,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3060,3060,"If cats could talk, they would probably always be correcting your grammar."
3061,3061,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3062,3062,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3063,3063,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3064,3064,"If cats could talk, they would probably always be correcting your grammar."
3065,3065,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3066,3066,"If cats could talk, they would probably always be correcting your grammar."
3067,3067,"We all have to make sacrifices. I think we should start with you."
3068,3068,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3069,3069,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3070,3070,"Why are there no Knock Knock jokes about America? Because Freedom rings."
