lastStatusId,statusId,userId,status
3341,8833,3341,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3342,8834,3342,"We all have to make sacrifices. I think we should start with you."
3343,8835,3343,"My weakness is that I care too much. Also, spalling"
3344,8836,3344,"I really like this site. Nice features #saidnooneever"
3345,8837,3345,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3346,8838,3346,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3347,8839,3347,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3348,8840,3348,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3349,8841,3349,"We all have to make sacrifices. I think we should start with you."
3350,8842,3350,"My weakness is that I care too much. Also, spalling"
3351,8843,3351,"At any given time my wallet is worth more than its contents."
3352,8844,3352,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3353,8845,3353,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3354,8846,3354,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3355,8847,3355,"We all have to make sacrifices. I think we should start with you."
3356,8848,3356,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3357,8849,3357,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3358,8850,3358,"My weakness is that I care too much. Also, spalling"
3359,8851,3359,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3360,8852,3360,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3361,8853,3361,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3362,8854,3362,"My weakness is that I care too much. Also, spalling"
3363,8855,3363,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3364,8856,3364,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3365,8857,3365,"At any given time my wallet is worth more than its contents."
3366,8858,3366,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3367,8859,3367,"My weakness is that I care too much. Also, spalling"
3368,8860,3368,"I really like this site. Nice features #saidnooneever"
3369,8861,3369,"My weakness is that I care too much. Also, spalling"
3370,8862,3370,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3371,8863,3371,"We all have to make sacrifices. I think we should start with you."
3372,8864,3372,"Your choices today are: live your life now or live with regret later."
3373,8865,3373,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3374,8866,3374,"My weakness is that I care too much. Also, spalling"
3375,8867,3375,"We all have to make sacrifices. I think we should start with you."
3376,8868,3376,"We all have to make sacrifices. I think we should start with you."
3377,8869,3377,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3378,8870,3378,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3379,8871,3379,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3380,8872,3380,"If cats could talk, they would probably always be correcting your grammar."
3381,8873,3381,"I really like this site. Nice features #saidnooneever"
3382,8874,3382,"Your choices today are: live your life now or live with regret later."
3383,8875,3383,"I really like this site. Nice features #saidnooneever"
3384,8876,3384,"My weakness is that I care too much. Also, spalling"
3385,8877,3385,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3386,8878,3386,"At any given time my wallet is worth more than its contents."
3387,8879,3387,"Your choices today are: live your life now or live with regret later."
3388,8880,3388,"Your choices today are: live your life now or live with regret later."
3389,8881,3389,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3390,8882,3390,"At any given time my wallet is worth more than its contents."
3391,8883,3391,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3392,8884,3392,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3393,8885,3393,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3394,8886,3394,"I really like this site. Nice features #saidnooneever"
3395,8887,3395,"My weakness is that I care too much. Also, spalling"
3396,8888,3396,"Your choices today are: live your life now or live with regret later."
3397,8889,3397,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3398,8890,3398,"I really like this site. Nice features #saidnooneever"
3399,8891,3399,"I really like this site. Nice features #saidnooneever"
3400,8892,3400,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3401,8893,3401,"If cats could talk, they would probably always be correcting your grammar."
3402,8894,3402,"I really like this site. Nice features #saidnooneever"
3403,8895,3403,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3404,8896,3404,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3405,8897,3405,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3406,8898,3406,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3407,8899,3407,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3408,8900,3408,"I really like this site. Nice features #saidnooneever"
3409,8901,3409,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3410,8902,3410,"My weakness is that I care too much. Also, spalling"
3411,8903,3411,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3412,8904,3412,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3413,8905,3413,"My weakness is that I care too much. Also, spalling"
3414,8906,3414,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3415,8907,3415,"If cats could talk, they would probably always be correcting your grammar."
3416,8908,3416,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3417,8909,3417,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3418,8910,3418,"If cats could talk, they would probably always be correcting your grammar."
3419,8911,3419,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3420,8912,3420,"My weakness is that I care too much. Also, spalling"
3421,8913,3421,"My weakness is that I care too much. Also, spalling"
3422,8914,3422,"My weakness is that I care too much. Also, spalling"
3423,8915,3423,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3424,8916,3424,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
